Time (s), Heater (%), Temperature (°C)
3.163925518989562988e+02,4.000000000000000000e+01,1.107199999999999989e+02
3.173906226158142090e+02,4.000000000000000000e+01,1.107199999999999989e+02
3.183898653984069824e+02,4.000000000000000000e+01,1.108199999999999932e+02
3.193898229598999023e+02,4.000000000000000000e+01,1.108599999999999994e+02
3.203909962177276611e+02,4.000000000000000000e+01,1.111099999999999994e+02
3.213878693580627441e+02,4.000000000000000000e+01,1.112099999999999937e+02
3.223872470855712891e+02,4.000000000000000000e+01,1.112300000000000040e+02
3.233806459903717041e+02,4.000000000000000000e+01,1.113299999999999983e+02
3.243862829208374023e+02,4.000000000000000000e+01,1.113499999999999943e+02
3.253783125877380371e+02,4.000000000000000000e+01,1.116899999999999977e+02
3.263694386482238770e+02,4.000000000000000000e+01,1.116899999999999977e+02
3.273654427528381348e+02,4.000000000000000000e+01,1.117900000000000063e+02
3.283559534549713135e+02,4.000000000000000000e+01,1.119099999999999966e+02
3.293474891185760498e+02,4.000000000000000000e+01,1.121800000000000068e+02
3.303523161411285400e+02,4.000000000000000000e+01,1.121299999999999955e+02
3.313515353202819824e+02,4.000000000000000000e+01,1.121800000000000068e+02
3.323493578433990479e+02,4.000000000000000000e+01,1.123499999999999943e+02
3.333450562953948975e+02,4.000000000000000000e+01,1.126500000000000057e+02
3.343441240787506104e+02,4.000000000000000000e+01,1.126200000000000045e+02
3.353414127826690674e+02,4.000000000000000000e+01,1.126700000000000017e+02
3.363432991504669189e+02,4.000000000000000000e+01,1.127399999999999949e+02
3.373459718227386475e+02,4.000000000000000000e+01,1.129399999999999977e+02
3.383474316596984863e+02,4.000000000000000000e+01,1.131299999999999955e+02
3.393490643501281738e+02,4.000000000000000000e+01,1.131299999999999955e+02
3.403485779762268066e+02,4.000000000000000000e+01,1.130900000000000034e+02
3.413451213836669922e+02,4.000000000000000000e+01,1.132800000000000011e+02
3.423457009792327881e+02,4.000000000000000000e+01,1.135499999999999972e+02
3.433461124897003174e+02,4.000000000000000000e+01,1.136200000000000045e+02
3.443461120128631592e+02,4.000000000000000000e+01,1.135699999999999932e+02
3.453453934192657471e+02,4.000000000000000000e+01,1.137199999999999989e+02
3.463480756282806396e+02,4.000000000000000000e+01,1.138400000000000034e+02
3.473491621017456055e+02,4.000000000000000000e+01,1.140400000000000063e+02
3.483438420295715332e+02,4.000000000000000000e+01,1.140600000000000023e+02
3.493429462909698486e+02,4.000000000000000000e+01,1.142099999999999937e+02
3.503442449569702148e+02,4.000000000000000000e+01,1.142600000000000051e+02
3.513412160873413086e+02,4.000000000000000000e+01,1.143799999999999955e+02
3.523393540382385254e+02,4.000000000000000000e+01,1.145300000000000011e+02
3.533367800712585449e+02,4.000000000000000000e+01,1.145499999999999972e+02
3.543369181156158447e+02,4.000000000000000000e+01,1.145999999999999943e+02
3.553285984992980957e+02,4.000000000000000000e+01,1.147199999999999989e+02
3.563317990303039551e+02,4.000000000000000000e+01,1.148900000000000006e+02
3.573272600173950195e+02,4.000000000000000000e+01,1.151099999999999994e+02
3.583289830684661865e+02,4.000000000000000000e+01,1.151099999999999994e+02
3.593250615596771240e+02,4.000000000000000000e+01,1.151599999999999966e+02
3.603237380981445312e+02,4.000000000000000000e+01,1.152800000000000011e+02
3.613229811191558838e+02,4.000000000000000000e+01,1.153100000000000023e+02
3.623201479911804199e+02,4.000000000000000000e+01,1.155300000000000011e+02
3.633121743202209473e+02,4.000000000000000000e+01,1.155300000000000011e+02
3.643036286830902100e+02,4.000000000000000000e+01,1.156299999999999955e+02
3.652983620166778564e+02,4.000000000000000000e+01,1.157199999999999989e+02
3.662952716350555420e+02,4.000000000000000000e+01,1.158400000000000034e+02
3.672891657352447510e+02,4.000000000000000000e+01,1.159899999999999949e+02
3.682865357398986816e+02,4.000000000000000000e+01,1.160400000000000063e+02
3.692840764522552490e+02,4.000000000000000000e+01,1.161400000000000006e+02
3.702799007892608643e+02,4.000000000000000000e+01,1.161400000000000006e+02
3.712718794345855713e+02,4.000000000000000000e+01,1.163299999999999983e+02
3.722730755805969238e+02,4.000000000000000000e+01,1.165799999999999983e+02
3.732719311714172363e+02,4.000000000000000000e+01,1.165799999999999983e+02
3.742744541168212891e+02,4.000000000000000000e+01,1.165799999999999983e+02
3.752724034786224365e+02,4.000000000000000000e+01,1.167000000000000028e+02
3.762691802978515625e+02,4.000000000000000000e+01,1.167000000000000028e+02
3.772647898197174072e+02,4.000000000000000000e+01,1.169899999999999949e+02
3.782562170028686523e+02,4.000000000000000000e+01,1.170400000000000063e+02
3.792523148059844971e+02,4.000000000000000000e+01,1.170199999999999960e+02
3.802505519390106201e+02,4.000000000000000000e+01,1.171400000000000006e+02
3.812490801811218262e+02,4.000000000000000000e+01,1.172600000000000051e+02
3.822455196380615234e+02,4.000000000000000000e+01,1.172900000000000063e+02
3.832448239326477051e+02,4.000000000000000000e+01,1.175300000000000011e+02
3.842430219650268555e+02,4.000000000000000000e+01,1.175499999999999972e+02
3.852390918731689453e+02,4.000000000000000000e+01,1.174599999999999937e+02
3.862380375862121582e+02,4.000000000000000000e+01,1.175499999999999972e+02
3.872368183135986328e+02,4.000000000000000000e+01,1.177199999999999989e+02
