Time (sec),  Heater (%),  Temperature (C)
1.592215809583663940e+03,5.500000000000000000e+01,1.099699999999999989e+02
1.593206719398498535e+03,5.500000000000000000e+01,1.100699999999999932e+02
1.594209408044815063e+03,5.500000000000000000e+01,1.104599999999999937e+02
1.595203920841217041e+03,5.500000000000000000e+01,1.106299999999999955e+02
1.596205402612686157e+03,5.500000000000000000e+01,1.109200000000000017e+02
1.597202738523483276e+03,5.500000000000000000e+01,1.111899999999999977e+02
1.598196041107177734e+03,5.500000000000000000e+01,1.114399999999999977e+02
1.599198073148727417e+03,5.500000000000000000e+01,1.114800000000000040e+02
1.600193412780761719e+03,5.500000000000000000e+01,1.117000000000000028e+02
1.601192296981811523e+03,5.500000000000000000e+01,1.117999999999999972e+02
1.602188573598861694e+03,5.500000000000000000e+01,1.120199999999999960e+02
1.603191311597824097e+03,5.500000000000000000e+01,1.123100000000000023e+02
1.604188104629516602e+03,5.500000000000000000e+01,1.123599999999999994e+02
1.605191134929656982e+03,5.500000000000000000e+01,1.125300000000000011e+02
1.606190346956253052e+03,5.500000000000000000e+01,1.126800000000000068e+02
1.607184176683425903e+03,5.500000000000000000e+01,1.129000000000000057e+02
1.608178517103195190e+03,5.500000000000000000e+01,1.130699999999999932e+02
1.609180592298507690e+03,5.500000000000000000e+01,1.133900000000000006e+02
1.610178056955337524e+03,5.500000000000000000e+01,1.134599999999999937e+02
1.611176506042480469e+03,5.500000000000000000e+01,1.137300000000000040e+02
1.612177262306213379e+03,5.500000000000000000e+01,1.137999999999999972e+02
1.613178359985351562e+03,5.500000000000000000e+01,1.139000000000000057e+02
1.614175502777099609e+03,5.500000000000000000e+01,1.140499999999999972e+02
1.615175476789474487e+03,5.500000000000000000e+01,1.143400000000000034e+02
1.616174891948699951e+03,5.500000000000000000e+01,1.142900000000000063e+02
1.617173685073852539e+03,5.500000000000000000e+01,1.145100000000000051e+02
1.618174724578857422e+03,5.500000000000000000e+01,1.147300000000000040e+02
1.619176124572753906e+03,5.500000000000000000e+01,1.149000000000000057e+02
1.620175079107284546e+03,5.500000000000000000e+01,1.153400000000000034e+02
1.621178406715393066e+03,5.500000000000000000e+01,1.153400000000000034e+02
1.622169874668121338e+03,5.500000000000000000e+01,1.157600000000000051e+02
1.623170182466506958e+03,5.500000000000000000e+01,1.157800000000000011e+02
1.624167451381683350e+03,5.500000000000000000e+01,1.160999999999999943e+02
1.625165674448013306e+03,5.500000000000000000e+01,1.163199999999999932e+02
1.626166414737701416e+03,5.500000000000000000e+01,1.163700000000000045e+02
1.627165215253829956e+03,5.500000000000000000e+01,1.167300000000000040e+02
1.628162238359451294e+03,5.500000000000000000e+01,1.168599999999999994e+02
1.629162280321121216e+03,5.500000000000000000e+01,1.171500000000000057e+02
1.630159124374389648e+03,5.500000000000000000e+01,1.171700000000000017e+02
1.631157264471054077e+03,5.500000000000000000e+01,1.172900000000000063e+02
1.632154017925262451e+03,5.500000000000000000e+01,1.174399999999999977e+02
1.633150674581527710e+03,5.500000000000000000e+01,1.176099999999999994e+02
1.634150439739227295e+03,5.500000000000000000e+01,1.177099999999999937e+02
1.635146233081817627e+03,5.500000000000000000e+01,1.179800000000000040e+02
1.636142120838165283e+03,5.500000000000000000e+01,1.181500000000000057e+02
1.637143936157226562e+03,5.500000000000000000e+01,1.184200000000000017e+02
1.638141228675842285e+03,5.500000000000000000e+01,1.186599999999999966e+02
1.639139316082000732e+03,5.500000000000000000e+01,1.190999999999999943e+02
1.640140074729919434e+03,5.500000000000000000e+01,1.192000000000000028e+02
1.641139279603958130e+03,5.500000000000000000e+01,1.194699999999999989e+02
1.642132239341735840e+03,5.500000000000000000e+01,1.195900000000000034e+02
1.643128245115280151e+03,5.500000000000000000e+01,1.197399999999999949e+02
1.644123795509338379e+03,5.500000000000000000e+01,1.201299999999999955e+02
1.645118300199508667e+03,5.500000000000000000e+01,1.202500000000000000e+02
1.646116164684295654e+03,5.500000000000000000e+01,1.204899999999999949e+02
1.647116148233413696e+03,5.500000000000000000e+01,1.206899999999999977e+02
1.648116119623184204e+03,5.500000000000000000e+01,1.209099999999999966e+02
1.649286267518997192e+03,5.500000000000000000e+01,1.210300000000000011e+02
1.650283989191055298e+03,5.500000000000000000e+01,1.210499999999999972e+02
1.651277068853378296e+03,5.500000000000000000e+01,1.210499999999999972e+02
1.652277237415313721e+03,5.500000000000000000e+01,1.211500000000000057e+02
1.653276269197463989e+03,5.500000000000000000e+01,1.214000000000000057e+02
1.654275187730789185e+03,5.500000000000000000e+01,1.216400000000000006e+02
1.655271768808364868e+03,5.500000000000000000e+01,1.216700000000000017e+02
1.656271778106689453e+03,5.500000000000000000e+01,1.220300000000000011e+02
1.657270267724990845e+03,5.500000000000000000e+01,1.220799999999999983e+02
1.658269327640533447e+03,5.500000000000000000e+01,1.221299999999999955e+02
1.659263908386230469e+03,5.500000000000000000e+01,1.223199999999999932e+02
1.660262773990631104e+03,5.500000000000000000e+01,1.224699999999999989e+02
1.661260030746459961e+03,5.500000000000000000e+01,1.224699999999999989e+02
1.662255298614501953e+03,5.500000000000000000e+01,1.226700000000000017e+02
1.663253903865814209e+03,5.500000000000000000e+01,1.226200000000000045e+02
1.664247158527374268e+03,2.500000000000000000e+01,1.226200000000000045e+02
1.665243692636489868e+03,2.500000000000000000e+01,1.226700000000000017e+02
1.666240028858184814e+03,2.500000000000000000e+01,1.227399999999999949e+02
1.667237247467041016e+03,2.500000000000000000e+01,1.227600000000000051e+02
1.668230962038040161e+03,2.500000000000000000e+01,1.230300000000000011e+02
1.669231688499450684e+03,2.500000000000000000e+01,1.231800000000000068e+02
1.670229955673217773e+03,2.500000000000000000e+01,1.232000000000000028e+02
1.671228221893310547e+03,2.500000000000000000e+01,1.231500000000000057e+02
1.672227161407470703e+03,2.500000000000000000e+01,1.231099999999999994e+02
1.673221596956253052e+03,2.500000000000000000e+01,1.229800000000000040e+02
1.674220675468444824e+03,2.500000000000000000e+01,1.227099999999999937e+02
1.675219374656677246e+03,2.500000000000000000e+01,1.227399999999999949e+02
1.676212950706481934e+03,2.500000000000000000e+01,1.227399999999999949e+02
1.677204779863357544e+03,2.500000000000000000e+01,1.227099999999999937e+02
1.678205193042755127e+03,2.500000000000000000e+01,1.224500000000000028e+02
1.679203848361968994e+03,2.500000000000000000e+01,1.222500000000000000e+02
1.680200074672698975e+03,2.500000000000000000e+01,1.222500000000000000e+02
1.681194522380828857e+03,2.500000000000000000e+01,1.220999999999999943e+02
1.682189350843429565e+03,2.500000000000000000e+01,1.218599999999999994e+02
1.683189477920532227e+03,2.500000000000000000e+01,1.217600000000000051e+02
1.684183892726898193e+03,2.500000000000000000e+01,1.217399999999999949e+02
1.685181748628616333e+03,2.500000000000000000e+01,1.216400000000000006e+02
1.686179994583129883e+03,2.500000000000000000e+01,1.213499999999999943e+02
1.687174000501632690e+03,2.500000000000000000e+01,1.212500000000000000e+02
1.688167403697967529e+03,2.500000000000000000e+01,1.210799999999999983e+02
1.689164733171463013e+03,2.500000000000000000e+01,1.207900000000000063e+02
1.690164911508560181e+03,2.500000000000000000e+01,1.207399999999999949e+02
1.691162972927093506e+03,2.500000000000000000e+01,1.203499999999999943e+02
1.692161144733428955e+03,2.500000000000000000e+01,1.202500000000000000e+02
1.693156127452850342e+03,2.500000000000000000e+01,1.199800000000000040e+02
1.694150988578796387e+03,2.500000000000000000e+01,1.198100000000000023e+02
1.695144799470901489e+03,2.500000000000000000e+01,1.197399999999999949e+02
1.696140017032623291e+03,2.500000000000000000e+01,1.195699999999999932e+02
1.697135947227478027e+03,2.500000000000000000e+01,1.193499999999999943e+02
1.698133953571319580e+03,2.500000000000000000e+01,1.193199999999999932e+02
1.699130981683731079e+03,2.500000000000000000e+01,1.191299999999999955e+02
1.700132896184921265e+03,2.500000000000000000e+01,1.189599999999999937e+02
1.701129969596862793e+03,2.500000000000000000e+01,1.188299999999999983e+02
1.702127297401428223e+03,2.500000000000000000e+01,1.187800000000000011e+02
1.703126243352890015e+03,2.500000000000000000e+01,1.183900000000000006e+02
1.704128240823745728e+03,2.500000000000000000e+01,1.182999999999999972e+02
1.705124931335449219e+03,2.500000000000000000e+01,1.181299999999999955e+02
1.706119265079498291e+03,2.500000000000000000e+01,1.179800000000000040e+02
1.707115949392318726e+03,2.500000000000000000e+01,1.178799999999999955e+02
1.708116146564483643e+03,2.500000000000000000e+01,1.177600000000000051e+02
1.709115905046463013e+03,2.500000000000000000e+01,1.173700000000000045e+02
1.710113409042358398e+03,2.500000000000000000e+01,1.173400000000000034e+02
1.711111551284790039e+03,2.500000000000000000e+01,1.171500000000000057e+02
1.712108232498168945e+03,2.500000000000000000e+01,1.169000000000000057e+02
1.713106168270111084e+03,2.500000000000000000e+01,1.168599999999999994e+02
1.714108259916305542e+03,2.500000000000000000e+01,1.164899999999999949e+02
1.715104721546173096e+03,5.500000000000000000e+01,1.163700000000000045e+02
1.716102888345718384e+03,5.500000000000000000e+01,1.160699999999999932e+02
1.717098320960998535e+03,5.500000000000000000e+01,1.158499999999999943e+02
1.718099117517471313e+03,5.500000000000000000e+01,1.158299999999999983e+02
1.719095963478088379e+03,5.500000000000000000e+01,1.156599999999999966e+02
1.720092879533767700e+03,5.500000000000000000e+01,1.156099999999999994e+02
1.721088262557983398e+03,5.500000000000000000e+01,1.156299999999999955e+02
1.722088232994079590e+03,5.500000000000000000e+01,1.156299999999999955e+02
1.723087219476699829e+03,5.500000000000000000e+01,1.156299999999999955e+02
1.724086141347885132e+03,5.500000000000000000e+01,1.155900000000000034e+02
1.725080420255661011e+03,5.500000000000000000e+01,1.157300000000000040e+02
1.726077148437500000e+03,5.500000000000000000e+01,1.156099999999999994e+02
1.727072032451629639e+03,5.500000000000000000e+01,1.157800000000000011e+02
1.728071499347686768e+03,5.500000000000000000e+01,1.158100000000000023e+02
1.729071650028228760e+03,5.500000000000000000e+01,1.158499999999999943e+02
1.730070475816726685e+03,5.500000000000000000e+01,1.160300000000000011e+02
1.731064570426940918e+03,5.500000000000000000e+01,1.162900000000000063e+02
1.732061799764633179e+03,5.500000000000000000e+01,1.162500000000000000e+02
1.733058255195617676e+03,5.500000000000000000e+01,1.163400000000000034e+02
1.734052459239959717e+03,5.500000000000000000e+01,1.166400000000000006e+02
1.735048224925994873e+03,5.500000000000000000e+01,1.167800000000000011e+02
1.736043863534927368e+03,5.500000000000000000e+01,1.167099999999999937e+02
1.737040611982345581e+03,5.500000000000000000e+01,1.169300000000000068e+02
1.738036289930343628e+03,5.500000000000000000e+01,1.171700000000000017e+02
1.739034487485885620e+03,5.500000000000000000e+01,1.172699999999999960e+02
1.740037917137145996e+03,5.500000000000000000e+01,1.173700000000000045e+02
1.741034436464309692e+03,5.500000000000000000e+01,1.176099999999999994e+02
1.742032931804656982e+03,5.500000000000000000e+01,1.177099999999999937e+02
1.743032765388488770e+03,5.500000000000000000e+01,1.180300000000000011e+02
1.744029294490814209e+03,5.500000000000000000e+01,1.180999999999999943e+02
1.745031065464019775e+03,5.500000000000000000e+01,1.182699999999999960e+02
1.746029632329940796e+03,5.500000000000000000e+01,1.184699999999999989e+02
1.747025450229644775e+03,5.500000000000000000e+01,1.187099999999999937e+02
1.748024322032928467e+03,5.500000000000000000e+01,1.188799999999999955e+02
1.749021412134170532e+03,5.500000000000000000e+01,1.191700000000000017e+02
1.750019845724105835e+03,5.500000000000000000e+01,1.192199999999999989e+02
1.751020044565200806e+03,5.500000000000000000e+01,1.196599999999999966e+02
1.752014770984649658e+03,5.500000000000000000e+01,1.196599999999999966e+02
1.753013734579086304e+03,5.500000000000000000e+01,1.197399999999999949e+02
1.754009343862533569e+03,5.500000000000000000e+01,1.198599999999999994e+02
1.755004783630371094e+03,5.500000000000000000e+01,1.200999999999999943e+02
1.756000548839569092e+03,5.500000000000000000e+01,1.201299999999999955e+02
1.756997109174728394e+03,5.500000000000000000e+01,1.201800000000000068e+02
1.757993625640869141e+03,5.500000000000000000e+01,1.200999999999999943e+02
1.758990873336791992e+03,5.500000000000000000e+01,1.204699999999999989e+02
1.759989267587661743e+03,5.500000000000000000e+01,1.206400000000000006e+02
1.760988032817840576e+03,5.500000000000000000e+01,1.207099999999999937e+02
1.761989333391189575e+03,5.500000000000000000e+01,1.209800000000000040e+02
1.762989409685134888e+03,5.500000000000000000e+01,1.210799999999999983e+02
1.763984979391098022e+03,5.500000000000000000e+01,1.212000000000000028e+02
1.764984767913818359e+03,5.500000000000000000e+01,1.214899999999999949e+02
1.765980684995651245e+03,5.500000000000000000e+01,1.216899999999999977e+02
1.766981593370437622e+03,5.500000000000000000e+01,1.217900000000000063e+02
1.767982453823089600e+03,5.500000000000000000e+01,1.220300000000000011e+02
1.768981268644332886e+03,5.500000000000000000e+01,1.222500000000000000e+02
1.770133966684341431e+03,5.500000000000000000e+01,1.226400000000000006e+02
1.771518733978271484e+03,5.500000000000000000e+01,1.227600000000000051e+02
1.772515657901763916e+03,5.500000000000000000e+01,1.230300000000000011e+02
1.773616758346557617e+03,5.500000000000000000e+01,1.230799999999999983e+02
1.774614600181579590e+03,5.500000000000000000e+01,1.231800000000000068e+02
1.775618228912353516e+03,5.500000000000000000e+01,1.234500000000000028e+02
1.776611708641052246e+03,5.500000000000000000e+01,1.235699999999999932e+02
1.777613680362701416e+03,5.500000000000000000e+01,1.235900000000000034e+02
1.778608507156372070e+03,5.500000000000000000e+01,1.239599999999999937e+02
1.779609283924102783e+03,5.500000000000000000e+01,1.240799999999999983e+02
1.780610549211502075e+03,5.500000000000000000e+01,1.243499999999999943e+02
1.781616228818893433e+03,5.500000000000000000e+01,1.245699999999999932e+02
1.782615847110748291e+03,5.500000000000000000e+01,1.246200000000000045e+02
1.783608356952667236e+03,5.500000000000000000e+01,1.249099999999999966e+02
1.784608179330825806e+03,5.500000000000000000e+01,1.251099999999999994e+02
1.785608094215393066e+03,5.500000000000000000e+01,1.252099999999999937e+02
1.786611775636672974e+03,5.500000000000000000e+01,1.252999999999999972e+02
1.787609294414520264e+03,5.500000000000000000e+01,1.254699999999999989e+02
1.788608299016952515e+03,5.500000000000000000e+01,1.255199999999999960e+02
1.789609275817871094e+03,5.500000000000000000e+01,1.255499999999999972e+02
1.790610438346862793e+03,5.500000000000000000e+01,1.258900000000000006e+02
1.791610311746597290e+03,5.500000000000000000e+01,1.259399999999999977e+02
1.792606204271316528e+03,5.500000000000000000e+01,1.260799999999999983e+02
1.793605116128921509e+03,5.500000000000000000e+01,1.263499999999999943e+02
1.794602757453918457e+03,5.500000000000000000e+01,1.264500000000000028e+02
1.795605448961257935e+03,5.500000000000000000e+01,1.266700000000000017e+02
1.796606607437133789e+03,5.500000000000000000e+01,1.269099999999999966e+02
