Tiempo (seg), Entrada 25 (%), Temperatura 1 (°C)
6.486673486709594727e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.487678082227706909e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.488670392274856567e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.489669784307479858e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.490673364877700806e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.491665271759033203e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.492666821956634521e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.493669080734252930e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.494674743890762329e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.495666654109954834e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.496663025617599487e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.497667613506317139e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.498671737670898438e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.499663567781448364e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.500664721727371216e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.501655973196029663e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.502648078918457031e+03,2.000000000000000000e+01,7.395999999999999375e+01
6.503644384860992432e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.504635622501373291e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.505640701770782471e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.506640706539154053e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.507641746997833252e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.508636534690856934e+03,2.000000000000000000e+01,7.384000000000000341e+01
6.509629217624664307e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.510632198333740234e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.511636269569396973e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.512638104915618896e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.513639065265655518e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.514640303611755371e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.515642136812210083e+03,2.000000000000000000e+01,7.379000000000000625e+01
6.516636250972747803e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.517641873121261597e+03,2.000000000000000000e+01,7.376000000000000512e+01
6.518636551856994629e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.519637725591659546e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.520640705347061157e+03,2.000000000000000000e+01,7.379000000000000625e+01
6.521645946502685547e+03,2.000000000000000000e+01,7.367000000000000171e+01
6.522640074253082275e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.523645598411560059e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.524636519432067871e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.525635400295257568e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.526635774374008179e+03,2.000000000000000000e+01,7.381000000000000227e+01
6.527627366065979004e+03,2.000000000000000000e+01,7.381000000000000227e+01
6.528630379438400269e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.529631998300552368e+03,2.000000000000000000e+01,7.384000000000000341e+01
6.530623675823211670e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.531626141309738159e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.532619823217391968e+03,2.000000000000000000e+01,7.385999999999999943e+01
6.533625920772552490e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.534621249675750732e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.535621751785278320e+03,2.000000000000000000e+01,7.385999999999999943e+01
6.536625816583633423e+03,2.000000000000000000e+01,7.379000000000000625e+01
6.537629986047744751e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.538623204231262207e+03,2.000000000000000000e+01,7.373999999999999488e+01
6.539623920440673828e+03,2.000000000000000000e+01,7.381000000000000227e+01
6.540624424695968628e+03,2.000000000000000000e+01,7.371999999999999886e+01
6.541623868465423584e+03,2.000000000000000000e+01,7.385999999999999943e+01
6.542619919300079346e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.543613903522491455e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.544607741117477417e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.545612550735473633e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.546618102550506592e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.547623241424560547e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.548629284620285034e+03,2.000000000000000000e+01,7.389000000000000057e+01
6.549633297204971313e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.550638109445571899e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.551638089895248413e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.552628963232040405e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.553633706092834473e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.554626983165740967e+03,2.000000000000000000e+01,7.385999999999999943e+01
6.555631164789199829e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.556621984243392944e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.557625295639038086e+03,2.000000000000000000e+01,7.385999999999999943e+01
6.558629580974578857e+03,2.000000000000000000e+01,7.384000000000000341e+01
6.559633965015411377e+03,2.000000000000000000e+01,7.384000000000000341e+01
6.560639077186584473e+03,2.000000000000000000e+01,7.376000000000000512e+01
6.561632844686508179e+03,2.000000000000000000e+01,7.379000000000000625e+01
6.562635896444320679e+03,2.000000000000000000e+01,7.371999999999999886e+01
6.563626141548156738e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.564629084110260010e+03,2.000000000000000000e+01,7.354000000000000625e+01
6.565630710840225220e+03,2.000000000000000000e+01,7.367000000000000171e+01
6.566630706548690796e+03,2.000000000000000000e+01,7.364000000000000057e+01
6.567625345468521118e+03,2.000000000000000000e+01,7.351999999999999602e+01
6.568617977619171143e+03,2.000000000000000000e+01,7.351999999999999602e+01
6.569610460042953491e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.570614958763122559e+03,2.000000000000000000e+01,7.351999999999999602e+01
6.571618434906005859e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.572623804330825806e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.573629078388214111e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.574635423421859741e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.575635898590087891e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.576638111591339111e+03,2.000000000000000000e+01,7.346999999999999886e+01
6.577643469810485840e+03,2.000000000000000000e+01,7.350000000000000000e+01
6.578646482944488525e+03,2.000000000000000000e+01,7.346999999999999886e+01
6.579652106046676636e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.580653937578201294e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.581659795045852661e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.582651463985443115e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.583650310277938843e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.584653913974761963e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.585657814264297485e+03,2.000000000000000000e+01,7.346999999999999886e+01
6.586659279823303223e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.587659437179565430e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.588663624763488770e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.589665597677230835e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.590669083595275879e+03,2.000000000000000000e+01,7.334999999999999432e+01
6.591660054922103882e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.592665544033050537e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.593669076681137085e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.594674421072006226e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.595678099393844604e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.596682972431182861e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.597675612688064575e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.598676128387451172e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.599682118415832520e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.600680367708206177e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.601683714389801025e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.602676263093948364e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.603668196678161621e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.604669023752212524e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.605671834468841553e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.606673286676406860e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.607665318250656128e+03,2.000000000000000000e+01,7.334999999999999432e+01
6.608665848731994629e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.609666654586791992e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.610670702219009399e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.611664453029632568e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.612665823221206665e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.613656617403030396e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.614662306785583496e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.615653542995452881e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.616658112049102783e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.617652213335037231e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.618643519163131714e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.619635035276412964e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.620625344753265381e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.621628102540969849e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.622633161783218384e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.623639083623886108e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.624632969856262207e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.625625925064086914e+03,2.000000000000000000e+01,7.345000000000000284e+01
6.626628193140029907e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.627631743669509888e+03,2.000000000000000000e+01,7.342000000000000171e+01
6.628629306793212891e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.629620416641235352e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.630622109889984131e+03,2.000000000000000000e+01,7.329999999999999716e+01
6.631626917362213135e+03,2.000000000000000000e+01,7.340000000000000568e+01
6.632632113218307495e+03,2.000000000000000000e+01,7.337000000000000455e+01
6.633636831760406494e+03,2.000000000000000000e+01,7.307999999999999829e+01
6.634628117561340332e+03,2.000000000000000000e+01,7.325000000000000000e+01
6.635634258508682251e+03,2.000000000000000000e+01,7.306000000000000227e+01
6.636633630037307739e+03,2.000000000000000000e+01,7.303000000000000114e+01
6.637636128902435303e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.638628101825714111e+03,2.000000000000000000e+01,7.310999999999999943e+01
6.639631895065307617e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.640623940944671631e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.641628103256225586e+03,2.000000000000000000e+01,7.312999999999999545e+01
6.642622363090515137e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.643624873161315918e+03,2.000000000000000000e+01,7.306000000000000227e+01
6.644628087043762207e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.645630322456359863e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.646636272430419922e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.647628097534179688e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.648620184898376465e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.649622380256652832e+03,2.000000000000000000e+01,7.306000000000000227e+01
6.650613907337188721e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.651617857217788696e+03,2.000000000000000000e+01,7.306000000000000227e+01
6.652615095376968384e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.653616816043853760e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.654609131574630737e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.655613511085510254e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.656612603187561035e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.657614375829696655e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.658616635084152222e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.659620220184326172e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.660621874809265137e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.661625029325485229e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.662630311012268066e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.663629206180572510e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.664626628875732422e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.665630548715591431e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.666624820232391357e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.667615563154220581e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.668609079599380493e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.669605024099349976e+03,2.000000000000000000e+01,7.303000000000000114e+01
6.670598145961761475e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.671601981401443481e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.672607911348342896e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.673610448360443115e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.674613476753234863e+03,2.000000000000000000e+01,7.301000000000000512e+01
6.675604369401931763e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.676608510255813599e+03,2.000000000000000000e+01,7.293000000000000682e+01
6.677610826730728149e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.678611649513244629e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.679611756086349487e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.680608097076416016e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.681608101844787598e+03,2.000000000000000000e+01,7.298000000000000398e+01
6.682612167835235596e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.683614400625228882e+03,2.000000000000000000e+01,7.293000000000000682e+01
6.684620346784591675e+03,2.000000000000000000e+01,7.290999999999999659e+01
6.685625843524932861e+03,2.000000000000000000e+01,7.293000000000000682e+01
6.686623249769210815e+03,2.000000000000000000e+01,7.295999999999999375e+01
6.687622130632400513e+03,2.000000000000000000e+01,7.293000000000000682e+01
6.688624774932861328e+03,2.000000000000000000e+01,7.290999999999999659e+01
6.689624182462692261e+03,2.000000000000000000e+01,7.290999999999999659e+01
6.690616818428039551e+03,2.000000000000000000e+01,7.284000000000000341e+01
